"ID_COMMUNE","CODE_COMMUNE","NOM","CODE_POSTAL","PAYS"
21881,"57255","Gosselming","57930",1
21882,"57256","Gravelotte","57130",1
21883,"57257","Grémecey","57170",1
21884,"57258","Gréning","57660",1
21885,"57259","Grindorff-Bizing","57480",1
21886,"57260","Grosbliederstroff","57520",1
21887,"57261","Gros-Réderching","57410",1
21888,"57262","Grostenquin","57660",1
21889,"57263","Grundviller","57510",1
21890,"57264","Guebenhouse","57510",1
21891,"57265","Guébestroff","57260",1
21892,"57266","Guéblange-lès-Dieuze","57260",1
21893,"57267","Le Val-de-Guéblange","57430",1
21894,"57268","Guébling","57260",1
21895,"57269","Guénange","57310",1
21896,"57270","Val-de-Bride","57260",1
21897,"57271","Guenviller","57470",1
21898,"57272","Guermange","57260",1
21899,"57273","Guerstling","57320",1
21900,"57274","Guerting","57880",1
21901,"57275","Guessling-Hémering","57380",1
21902,"57276","Guinglange","57690",1
21903,"57277","Guinkirchen","57220",1
21904,"57278","Guinzeling","57670",1
21905,"57280","Guntzviller","57405",1
21906,"57281","Haboudange","57340",1
21907,"57282","Hagen","57570",1
21908,"57283","Hagondange","57300",1
21909,"57284","Hallering","57690",1
21910,"57286","Halstroff","57480",1
21911,"57287","Basse-Ham","57970",1
21912,"57288","Ham-sous-Varsberg","57880",1
21913,"57289","Hambach","57910",1
21914,"57290","Hampont","57170",1
21915,"57291","Hangviller","57370",1
21916,"57292","Hannocourt","57590",1
21917,"57293","Han-sur-Nied","57580",1
21918,"57294","Hanviller","57230",1
21919,"57295","Haraucourt-sur-Seille","57630",1
21920,"57296","Hargarten-aux-Mines","57550",1
21921,"57297","Harprich","57340",1
21922,"57298","Harreberg","57870",1
21923,"57299","Hartzviller","57870",1
21924,"57300","Haselbourg","57850",1
21925,"57301","Haspelschiedt","57230",1
21926,"57302","Hattigny","57790",1
21927,"57303","Hauconcourt","57280",1
21928,"57304","Haut-Clocher","57400",1
21929,"57305","Havange","57650",1
21930,"57306","Hayange","57700",1
21931,"57307","Hayes","57530",1
21932,"57308","Hazembourg","57430",1
21933,"57309","Heining-lès-Bouzonville","57320",1
21934,"57310","Hellering-lès-Fénétrange","57930",1
21935,"57311","Hellimer","57660",1
21936,"57312","Helstroff","57220",1
21937,"57313","Hémilly","57690",1
21938,"57314","Héming","57830",1
21939,"57315","Henridorff","57820",1
21940,"57316","Henriville","57450",1
21941,"57317","Hérange","57635",1
21942,"57318","Hermelange","57790",1
21943,"57319","Herny","57580",1
21944,"57320","Hertzing","57830",1
21945,"57321","Hesse","57400",1
21946,"57322","Hestroff","57320",1
21947,"57323","Hettange-Grande","57330",1
21948,"57324","Hilbesheim","57400",1
21949,"57325","Hilsprich","57510",1
21950,"57326","Hinckange","57220",1
21951,"57328","Holacourt","57380",1
21952,"57329","Holling","57220",1
21953,"57330","Holving","57510",1
21954,"57331","Hombourg-Budange","57920",1
21955,"57332","Hombourg-Haut","57470",1
21956,"57333","Hommarting","57405",1
21957,"57334","Hommert","57870",1
21958,"57335","Honskirch","57670",1
21959,"57336","L'Hôpital","57490",1
21960,"57337","Hoste","57510",1
21961,"57338","Hottviller","57720",1
21962,"57339","Hultehouse","57820",1
21963,"57340","Hundling","57990",1
21964,"57341","Hunting","57480",1
21965,"57342","Ibigny","57830",1
21966,"57343","Illange","57970",1
21967,"57344","Imling","57400",1
21968,"57345","Inglange","57970",1
21969,"57346","Insming","57670",1
21970,"57347","Insviller","57670",1
21971,"57348","Ippling","57990",1
21972,"57349","Jallaucourt","57590",1
21973,"57350","Jouy-aux-Arches","57130",1
21974,"57351","Jury","57245",1
21975,"57352","Jussy","57130",1
21976,"57353","Juvelize","57630",1
21977,"57354","Juville","57590",1
21978,"57355","Kalhausen","57412",1
21979,"57356","Kanfen","57330",1
21980,"57357","Kappelkinger","57430",1
21981,"57358","Kédange-sur-Canner","57920",1
21982,"57359","Kemplich","57920",1
21983,"57360","Kerbach","57460",1
21984,"57361","Kerling-lès-Sierck","57480",1
21985,"57362","Kerprich-aux-Bois","57830",1
21986,"57364","Kirsch-lès-Sierck","57480",1
21987,"57365","Kirschnaumen","57480",1
21988,"57366","Kirviller","57430",1
21989,"57367","Klang","57920",1
21990,"57368","Knutange","57240",1
21991,"57370","Kœnigsmacker","57970",1
21992,"57371","Haute-Kontz","57480",1
21993,"57372","Kuntzig","57970",1
21994,"57373","Lachambre","57730",1
21995,"57374","Lafrimbolle","57560",1
21996,"57375","Lagarde","57810",1
21997,"57376","Lambach","57410",1
21998,"57377","Landange","57830",1
21999,"57379","Landroff","57340",1
22000,"57380","Laneuveville-lès-Lorquin","57790",1
22001,"57381","Laneuveville-en-Saulnois","57590",1
22002,"57382","Langatte","57400",1
22003,"57383","Languimberg","57810",1
22004,"57384","Laning","57660",1
22005,"57385","Laquenexy","57530",1
22006,"57386","Laudrefang","57385",1
22007,"57387","Laumesfeld","57480",1
22008,"57388","Launstroff","57480",1
22009,"57389","Lelling","57660",1
22010,"57390","Lemberg","57620",1
22011,"57391","Lemoncourt","57590",1
22012,"57392","Lemud","57580",1
22013,"57393","Lengelsheim","57720",1
22014,"57394","Léning","57670",1
22015,"57395","Lesse","57580",1
22016,"57396","Lessy","57160",1
22017,"57397","Ley","57810",1
22018,"57398","Leyviller","57660",1
22019,"57399","Lezey","57630",1
22020,"57401","Lidrezing","57340",1
22021,"57402","Liederschiedt","57230",1
22022,"57403","Liéhon","57420",1
22023,"57404","Lindre-Basse","57260",1
22024,"57405","Lindre-Haute","57260",1
22025,"57406","Liocourt","57590",1
22026,"57407","Lixheim","57635",1
22027,"57408","Lixing-lès-Rouhling","57520",1
22028,"57409","Lixing-lès-Saint-Avold","57660",1
22029,"57410","Lhor","57670",1
22030,"57411","Lommerange","57650",1
22031,"57412","Longeville-lès-Metz","57050",1
22032,"57413","Longeville-lès-Saint-Avold","57740",1
22033,"57414","Lorquin","57790",1
22034,"57415","Lorry-lès-Metz","57050",1
22035,"57416","Lorry-Mardigny","57420",1
22036,"57417","Lostroff","57670",1
22037,"57418","Loudrefing","57670",1
22038,"57419","Loupershouse","57510",1
22039,"57421","Loutzviller","57720",1
22040,"57422","Louvigny","57420",1
22041,"57423","Lubécourt","57170",1
22042,"57424","Lucy","57590",1
22043,"57425","Luppy","57580",1
22044,"57426","Luttange","57935",1
22045,"57427","Lutzelbourg","57820",1
22046,"57428","Macheren","57730",1
22047,"57430","Mainvillers","57380",1
22048,"57431","Maizeroy","57530",1
22049,"57432","Maizery","57530",1
22050,"57433","Maizières-lès-Metz","57280",1
22051,"57434","Maizières-lès-Vic","57810",1
22052,"57436","Malaucourt-sur-Seille","57590",1
22053,"57437","Malling","57480",1
22054,"57438","Malroy","57640",1
22055,"57439","Manderen","57480",1
22056,"57440","Manhoué","57590",1
22057,"57441","Manom","57100",1
22058,"57442","Many","57380",1
22059,"57443","Marange-Silvange","57535",1
22060,"57444","Marange-Zondrange","57690",1
22061,"57445","Marieulles","57420",1
22062,"57446","Marimont-lès-Bénestroff","57670",1
22063,"57447","Marly","57155",1
22064,"57448","Marsal","57630",1
22065,"57449","Marsilly","57530",1
22066,"57451","Marthille","57340",1
22067,"57452","La Maxe","57140",1
22068,"57453","Maxstadt","57660",1
22069,"57454","Mécleuves","57245",1
22070,"57455","Mégange","57220",1
22071,"57456","Meisenthal","57960",1
22072,"57457","Menskirch","57320",1
22073,"57459","Merschweiller","57480",1
22074,"57460","Merten","57550",1
22075,"57461","Métairies-Saint-Quirin","57560",1
22076,"57462","Metting","57370",1
22077,"57463","Metz","57000",1
22078,"57463","Metz","57050",1
22079,"57463","Metz","57070",1
22080,"57464","Metzeresche","57920",1
22081,"57465","Metzervisse","57940",1
22082,"57466","Metzing","57980",1
22083,"57467","Mey","57070",1
22084,"57468","Mittelbronn","57370",1
22085,"57469","Mittersheim","57930",1
22086,"57470","Molring","57670",1
22087,"57471","Momerstroff","57220",1
22088,"57472","Moncheux","57420",1
22089,"57473","Moncourt","57810",1
22090,"57474","Mondelange","57300",1
22091,"57475","Mondorff","57570",1
22092,"57476","Monneren","57920",1
22093,"57477","Montbronn","57415",1
22094,"57478","Montdidier","57670",1
22095,"57479","Montenach","57480",1
22096,"57480","Montigny-lès-Metz","57950",1
22097,"57481","Montois-la-Montagne","57860",1
22098,"57482","Ogy-Montoy-Flanville","57645",1
22099,"57483","Morhange","57340",1
22100,"57484","Morsbach","57600",1
22101,"57485","Morville-lès-Vic","57170",1
22102,"57486","Morville-sur-Nied","57590",1
22103,"57487","Moulins-lès-Metz","57160",1
22104,"57488","Moussey","57770",1
22105,"57489","Mouterhouse","57620",1
22106,"57490","Moyenvic","57630",1
22107,"57491","Moyeuvre-Grande","57250",1
22108,"57492","Moyeuvre-Petite","57250",1
22109,"57493","Mulcey","57260",1
22110,"57494","Munster","57670",1
22111,"57495","Narbéfontaine","57220",1
22112,"57496","Nébing","57670",1
22113,"57497","Nelling","57670",1
22114,"57498","Neufchef","57700",1
22115,"57499","Neufgrange","57910",1
22116,"57500","Neufmoulins","57830",1
22117,"57501","Neufvillage","57670",1
22118,"57502","Neunkirchen-lès-Bouzonville","57320",1
22119,"57504","Niderhoff","57560",1
22120,"57505","Niderviller","57565",1
22121,"57506","Niederstinzel","57930",1
22122,"57507","Niedervisse","57220",1
22123,"57508","Nilvange","57240",1
22124,"57509","Nitting","57790",1
22125,"57510","Noisseville","57645",1
22126,"57511","Norroy-le-Veneur","57140",1
22127,"57512","Nouilly","57645",1
22128,"57513","Nousseviller-lès-Bitche","57720",1
22129,"57514","Nousseviller-Saint-Nabor","57990",1
22130,"57515","Novéant-sur-Moselle","57680",1
22131,"57516","Oberdorff","57320",1
22132,"57517","Obergailbach","57720",1
22133,"57518","Oberstinzel","57930",1
22134,"57519","Obervisse","57220",1
22135,"57520","Obreck","57170",1
22136,"57521","Œting","57600",1
22137,"57523","Ogy","57530",1
22138,"57524","Ommeray","57810",1
22139,"57525","Oriocourt","57590",1
22140,"57526","Ormersviller","57720",1
22141,"57527","Orny","57420",1
22142,"57528","Oron","57590",1
22143,"57529","Ottange","57840",1
22144,"57530","Ottonville","57220",1
22145,"57531","Oudrenne","57970",1
22146,"57532","Pagny-lès-Goin","57420",1
22147,"57533","Pange","57530",1
22148,"57534","Peltre","57245",1
22149,"57535","Petit-Réderching","57410",1
22150,"57536","Petit-Tenquin","57660",1
22151,"57537","Petite-Rosselle","57540",1
22152,"57538","Pettoncourt","57170",1
22153,"57539","Pévange","57340",1
22154,"57540","Phalsbourg","57370",1
22155,"57541","Philippsbourg","57230",1
22156,"57542","Piblange","57220",1
22157,"57543","Pierrevillers","57120",1
22158,"57544","Plaine-de-Walsch","57870",1
22159,"57545","Plappeville","57050",1
22160,"57546","Plesnois","57140",1
22161,"57547","Pommérieux","57420",1
22162,"57548","Pontoy","57420",1
22163,"57549","Pontpierre","57380",1
22164,"57550","Porcelette","57890",1
22165,"57551","Postroff","57930",1
22166,"57552","Pouilly","57420",1
22167,"57553","Pournoy-la-Chétive","57420",1
22168,"57554","Pournoy-la-Grasse","57420",1
22169,"57555","Prévocourt","57590",1
22170,"57556","Puttelange-aux-Lacs","57510",1
22171,"57557","Puttelange-lès-Thionville","57570",1
22172,"57558","Puttigny","57170",1
22173,"57559","Puzieux","57590",1
22174,"57560","Racrange","57340",1
22175,"57561","Rahling","57410",1
22176,"57562","Ranguevaux","57700",1
22177,"57563","Raville","57530",1
22178,"57564","Réchicourt-le-Château","57810",1
22179,"57565","Rédange","57390",1
22180,"57566","Réding","57445",1
22181,"57567","Rémelfang","57320",1
22182,"57568","Rémelfing","57200",1
22183,"57569","Rémeling","57480",1
22184,"57570","Rémering","57550",1
22185,"57571","Rémering-lès-Puttelange","57510",1
22186,"57572","Rémilly","57580",1
22187,"57573","Réning","57670",1
22188,"57574","Basse-Rentgen","57570",1
22189,"57575","Retonfey","57645",1
22190,"57576","Rettel","57480",1
22191,"57577","Reyersviller","57230",1
22192,"57578","Rezonville","57130",1
22193,"57579","Rhodes","57810",1
22194,"57580","Riche","57340",1
22195,"57581","Richeling","57510",1
22196,"57582","Richemont","57270",1
22197,"57583","Richeval","57830",1
22198,"57584","Rimling","57720",1
22199,"57585","Ritzing","57480",1
22200,"57586","Rochonvillers","57840",1
22201,"57587","Rodalbe","57340",1
22202,"57588","Rodemack","57570",1
22203,"57589","Rohrbach-lès-Bitche","57410",1
22204,"57590","Rolbing","57720",1
22205,"57591","Rombas","57120",1
22206,"57592","Romelfing","57930",1
22207,"57593","Roncourt","57860",1
22208,"57594","Roppeviller","57230",1
22209,"57595","Rorbach-lès-Dieuze","57260",1
22210,"57596","Rosbruck","57800",1
22211,"57597","Rosselange","57780",1
22212,"57598","Rouhling","57520",1
22213,"57599","Roupeldange","57220",1
22214,"57600","Roussy-le-Village","57330",1
22215,"57601","Rozérieulles","57160",1
22216,"57602","Rurange-lès-Thionville","57310",1
22217,"57603","Russange","57390",1
22218,"57604","Rustroff","57480",1
22219,"57605","Sailly-Achâtel","57420",1
22220,"57606","Saint-Avold","57500",1
22221,"57607","Sainte-Barbe","57640",1
22222,"57609","Saint-Epvre","57580",1
22223,"57610","Saint-François-Lacroix","57320",1
22224,"57611","Saint-Georges","57830",1
22225,"57612","Saint-Hubert","57640",1
22226,"57613","Saint-Jean-de-Bassel","57930",1
22227,"57614","Saint-Jean-Kourtzerode","57370",1
22228,"57615","Saint-Jean-Rohrbach","57510",1
22229,"57616","Saint-Julien-lès-Metz","57070",1
22230,"57617","Saint-Jure","57420",1
22231,"57618","Saint-Louis","57820",1
22232,"57619","Saint-Louis-lès-Bitche","57620",1
22233,"57620","Sainte-Marie-aux-Chênes","57255",1
22234,"57621","Saint-Médard","57260",1
22235,"57622","Saint-Privat-la-Montagne","57855",1
22236,"57623","Saint-Quirin","57560",1
22237,"57624","Sainte-Ruffine","57130",1
22238,"57625","Salonnes","57170",1
22239,"57626","Sanry-lès-Vigy","57640",1
22240,"57627","Sanry-sur-Nied","57530",1
22241,"57628","Sarralbe","57430",1
22242,"57629","Sarraltroff","57400",1
22243,"57630","Sarrebourg","57400",1
22244,"57631","Sarreguemines","57200",1
22245,"57633","Sarreinsming","57905",1
22246,"57634","Saulny","57140",1
22247,"57635","Schalbach","57370",1
22248,"57636","Schmittviller","57412",1
22249,"57637","Schneckenbusch","57400",1
22250,"57638","Schœneck","57350",1
22251,"57639","Schorbach","57230",1
22252,"57640","Schwerdorff","57320",1
22253,"57641","Schweyen","57720",1
22254,"57642","Scy-Chazelles","57160",1
22255,"57643","Secourt","57420",1
22256,"57644","Seingbouse","57455",1
22257,"57645","Semécourt","57280",1
22258,"57647","Serémange-Erzange","57290",1
22259,"57648","Servigny-lès-Raville","57530",1
22260,"57649","Servigny-lès-Sainte-Barbe","57640",1
22261,"57650","Sierck-les-Bains","57480",1
22262,"57651","Siersthal","57410",1
22263,"57652","Sillegny","57420",1
22264,"57653","Silly-en-Saulnois","57420",1
22265,"57654","Silly-sur-Nied","57530",1
22266,"57655","Solgne","57420",1
22267,"57656","Sorbey","57580",1
22268,"57657","Sotzeling","57170",1
22269,"57658","Soucht","57960",1
22270,"57659","Spicheren","57350",1
22271,"57660","Stiring-Wendel","57350",1
22272,"57661","Sturzelbronn","57230",1
22273,"57662","Suisse","57340",1
22274,"57663","Talange","57525",1
22275,"57664","Tarquimpol","57260",1
22276,"57665","Tenteling","57980",1
22277,"57666","Terville","57180",1
22278,"57667","Téterchen","57220",1
22279,"57668","Teting-sur-Nied","57385",1
22280,"57669","Théding","57450",1
22281,"57670","Thicourt","57380",1
22282,"57671","Thimonville","57580",1
22283,"57672","Thionville","57100",1
22284,"57673","Thonville","57380",1
22285,"57674","Tincry","57590",1
22286,"57675","Torcheville","57670",1
22287,"57676","Tragny","57580",1
22288,"57677","Trémery","57300",1
22289,"57678","Tressange","57710",1
22290,"57679","Tritteling-Redlach","57385",1
22291,"57680","Troisfontaines","57870",1
22292,"57681","Tromborn","57320",1
22293,"57682","Turquestein-Blancrupt","57560",1
22294,"57683","Uckange","57270",1
22295,"57684","Vahl-Ebersing","57660",1
22296,"57685","Vahl-lès-Bénestroff","57670",1
22297,"57686","Vahl-lès-Faulquemont","57380",1
22298,"57687","Vallerange","57340",1
22299,"57689","Valmestroff","57970",1
22300,"57690","Valmont","57730",1
22301,"57691","Valmunster","57220",1
22302,"57692","Vannecourt","57340",1
22303,"57693","Vantoux","57070",1
22304,"57694","Vany","57070",1
22305,"57695","Varize-Vaudoncourt","57220",1
22306,"57696","Varsberg","57880",1
22307,"57697","Vasperviller","57560",1
22308,"57698","Vatimont","57580",1
22309,"57700","Vaudreching","57320",1
22310,"57701","Vaux","57130",1
22311,"57702","Vaxy","57170",1
22312,"57703","Veckersviller","57370",1
22313,"57704","Veckring","57920",1
22314,"57705","Velving","57220",1
22315,"57706","Vergaville","57260",1
22316,"57707","Vernéville","57130",1
22317,"57708","Verny","57420",1
22318,"57709","Vescheim","57370",1
22319,"57711","Vibersviller","57670",1
22320,"57712","Vic-sur-Seille","57630",1
22321,"57713","Vieux-Lixheim","57635",1
22322,"57714","Haute-Vigneulles","57690",1
22323,"57715","Vigny","57420",1
22324,"57716","Vigy","57640",1
22325,"57717","Viller","57340",1
22326,"57718","Villers-Stoncourt","57530",1
22327,"57719","Villers-sur-Nied","57340",1
22328,"57720","Villing","57550",1
22329,"57721","Vilsberg","57370",1
22330,"57722","Vionville","57130",1
22331,"57723","Virming","57340",1
22332,"57724","Vitry-sur-Orne","57185",1
22333,"57725","Vittersbourg","57670",1
22334,"57726","Vittoncourt","57580",1
22335,"57727","Viviers","57590",1
22336,"57728","Voimhaut","57580",1
22337,"57730","Volmerange-lès-Boulay","57220",1
22338,"57731","Volmerange-les-Mines","57330",1
22339,"57732","Volmunster","57720",1
22340,"57733","Volstroff","57940",1
22341,"57734","Voyer","57560",1
22342,"57736","Vry","57640",1
22343,"57737","Vulmont","57420",1
22344,"57738","Waldhouse","57720",1
22345,"57739","Waldweistroff","57320",1
22346,"57740","Waldwisse","57480",1
22347,"57741","Walschbronn","57720",1
22348,"57742","Walscheid","57870",1
22349,"57743","Waltembourg","57370",1
22350,"57745","Wiesviller","57200",1
22351,"57746","Willerwald","57430",1
22352,"57747","Wintersbourg","57635",1
22353,"57748","Wittring","57905",1
22354,"57749","Vœlfling-lès-Bouzonville","57320",1
22355,"57750","Wœlfling-lès-Sarreguemines","57200",1
22356,"57751","Woippy","57140",1
22357,"57752","Woustviller","57915",1
22358,"57753","Wuisse","57170",1
22359,"57754","Xanrey","57630",1
22360,"57755","Xocourt","57590",1
22361,"57756","Xouaxange","57830",1
22362,"57757","Yutz","57970",1
22363,"57759","Zarbeling","57340",1
22364,"57760","Zetting","57905",1
22365,"57761","Zilling","57370",1
22366,"57762","Zimming","57690",1
22367,"57763","Zommange","57260",1
22368,"57764","Zoufftgen","57330",1
22369,"57765","Diesen","57890",1
22370,"57767","Stuckange","57970",1
22371,"58001","Achun","58110",1
22372,"58002","Alligny-Cosne","58200",1
22373,"58003","Alligny-en-Morvan","58230",1
22374,"58004","Alluy","58110",1
22375,"58005","Amazy","58190",1
22376,"58006","Anlezy","58270",1
22377,"58007","Annay","58450",1
22378,"58008","Anthien","58800",1
22379,"58009","Arbourse","58350",1
22380,"58010","Arleuf","58430",1
22381,"58011","Armes","58500",1
22382,"58012","Arquian","58310",1
22383,"58013","Arthel","58700",1
22384,"58014","Arzembouy","58700",1
22385,"58015","Asnan","58420",1
22386,"58016","Asnois","58190",1
22387,"58017","Aunay-en-Bazois","58110",1
22388,"58018","Authiou","58700",1
22389,"58019","Avrée","58170",1
22390,"58020","Avril-sur-Loire","58300",1
22391,"58021","Azy-le-Vif","58240",1
22392,"58022","Balleray","58130",1
22393,"58023","Bazoches","58190",1
22394,"58024","Bazolles","58110",1
22395,"58025","Béard","58160",1
22396,"58026","Beaulieu","58420",1
22397,"58027","Beaumont-la-Ferrière","58700",1
22398,"58028","Beaumont-Sardolles","58270",1
22399,"58029","Beuvron","58210",1
22400,"58030","Biches","58110",1
22401,"58031","Billy-Chevannes","58270",1
22402,"58032","Billy-sur-Oisy","58500",1
22403,"58033","Bitry","58310",1
22404,"58034","Blismes","58120",1
22405,"58035","Bona","58330",1
22406,"58036","Bouhy","58310",1
22407,"58037","Brassy","58140",1
22408,"58038","Breugnon","58460",1
22409,"58039","Brèves","58530",1
22410,"58040","Brinay","58110",1
22411,"58041","Brinon-sur-Beuvron","58420",1
22412,"58042","Bulcy","58400",1
22413,"58043","Bussy-la-Pesle","58420",1
22414,"58044","La Celle-sur-Loire","58440",1
22415,"58045","La Celle-sur-Nièvre","58700",1
22416,"58046","Cercy-la-Tour","58340",1
22417,"58047","Cervon","58800",1
22418,"58048","Cessy-les-Bois","58220",1
22419,"58049","Chalaux","58140",1
22420,"58050","Challement","58420",1
22421,"58051","Challuy","58000",1
22422,"58052","Champallement","58420",1
22423,"58053","Champlemy","58210",1
22424,"58054","Champlin","58700",1
22425,"58055","Champvert","58300",1
22426,"58056","Champvoux","58400",1
22427,"58057","Chantenay-Saint-Imbert","58240",1
22428,"58058","La Chapelle-Saint-André","58210",1
22429,"58059","La Charité-sur-Loire","58400",1
22430,"58060","Charrin","58300",1
22431,"58061","Chasnay","58350",1
22432,"58062","Château-Chinon Ville","58120",1
22433,"58063","Château-Chinon Campagne","58120",1
22434,"58064","Châteauneuf-Val-de-Bargis","58350",1
22435,"58065","Châtillon-en-Bazois","58110",1
22436,"58066","Châtin","58120",1
22437,"58067","Chaulgnes","58400",1
22438,"58068","Chaumard","58120",1
22439,"58069","Chaumot","58800",1
22440,"58070","Chazeuil","58700",1
22441,"58071","Chevannes-Changy","58420",1
22442,"58072","Chevenon","58160",1
22443,"58073","Chevroches","58500",1
22444,"58074","Chiddes","58170",1
22445,"58075","Chitry-les-Mines","58800",1
22446,"58076","Chougny","58110",1
22447,"58077","Ciez","58220",1
22448,"58078","Cizely","58270",1
22449,"58079","Clamecy","58500",1
22450,"58080","La Collancelle","58800",1
22451,"58081","Colméry","58350",1
22452,"58082","Corancy","58120",1
22453,"58083","Corbigny","58800",1
22454,"58084","Corvol-d'Embernard","58210",1
22455,"58085","Corvol-l'Orgueilleux","58460",1
22456,"58086","Cosne-Cours-sur-Loire","58200",1
22457,"58087","Cossaye","58300",1
22458,"58088","Coulanges-lès-Nevers","58660",1
22459,"58089","Couloutre","58220",1
22460,"58090","Courcelles","58210",1
22461,"58092","Crux-la-Ville","58330",1
22462,"58093","Cuncy-lès-Varzy","58210",1
22463,"58094","Dampierre-sous-Bouhy","58310",1
22464,"58095","Decize","58300",1
22465,"58096","Devay","58300",1
22466,"58097","Diennes-Aubigny","58340",1
22467,"58098","Dirol","58190",1
22468,"58099","Dommartin","58120",1
22469,"58101","Dompierre-sur-Nièvre","58350",1
22470,"58102","Donzy","58220",1
22471,"58103","Dornecy","58530",1
22472,"58104","Dornes","58390",1
22473,"58105","Druy-Parigny","58160",1
22474,"58106","Dun-les-Places","58230",1
22475,"58107","Dun-sur-Grandry","58110",1
22476,"58108","Empury","58140",1
22477,"58109","Entrains-sur-Nohain","58410",1
22478,"58110","Epiry","58800",1
22479,"58111","Fâchin","58430",1
22480,"58112","La Fermeté","58160",1
22481,"58113","Fertrève","58270",1
22482,"58114","Fléty","58170",1
22483,"58115","Fleury-sur-Loire","58240",1
22484,"58116","Flez-Cuzy","58190",1
22485,"58117","Fourchambault","58600",1
22486,"58118","Fours","58250",1
22487,"58119","Frasnay-Reugny","58270",1
22488,"58120","Gâcogne","58140",1
22489,"58121","Garchizy","58600",1
22490,"58122","Garchy","58150",1
22491,"58123","Germenay","58800",1
22492,"58124","Germigny-sur-Loire","58320",1
22493,"58125","Gien-sur-Cure","58230",1
22494,"58126","Gimouille","58470",1
22495,"58127","Giry","58700",1
22496,"58128","Glux-en-Glenne","58370",1
22497,"58129","Gouloux","58230",1
22498,"58130","Grenois","58420",1
22499,"58131","Guérigny","58130",1
22500,"58132","Guipy","58420",1
22501,"58133","Héry","58800",1
22502,"58134","Imphy","58160",1
22503,"58135","Isenay","58290",1
22504,"58136","Jailly","58330",1
22505,"58137","Lamenay-sur-Loire","58300",1
22506,"58138","Langeron","58240",1
22507,"58139","Lanty","58250",1
22508,"58140","Larochemillay","58370",1
22509,"58141","Lavault-de-Frétoy","58230",1
22510,"58142","Limanton","58290",1
22511,"58143","Limon","58270",1
22512,"58144","Livry","58240",1
22513,"58145","Lormes","58140",1
22514,"58146","Lucenay-lès-Aix","58380",1
22515,"58147","Lurcy-le-Bourg","58700",1
22516,"58148","Luthenay-Uxeloup","58240",1
22517,"58149","Luzy","58170",1
22518,"58150","Lys","58190",1
22519,"58151","La Machine","58260",1
22520,"58152","Magny-Cours","58470",1
22521,"58153","Magny-Lormes","58800",1
22522,"58154","La Maison-Dieu","58190",1
22523,"58155","La Marche","58400",1
22524,"58156","Marcy","58210",1
22525,"58157","Marigny-l'Église","58140",1
22526,"58158","Mars-sur-Allier","58240",1
22527,"58159","Marigny-sur-Yonne","58800",1
22528,"58160","Marzy","58180",1
22529,"58161","Maux","58290",1
22530,"58162","Menestreau","58410",1
22531,"58163","Menou","58210",1
22532,"58164","Mesves-sur-Loire","58400",1
22533,"58165","Metz-le-Comte","58190",1
22534,"58166","Mhère","58140",1
22535,"58168","Millay","58170",1
22536,"58169","Moissy-Moulinot","58190",1
22537,"58170","Monceaux-le-Comte","58190",1
22538,"58171","Montapas","58110",1
22539,"58172","Montambert","58250",1
22540,"58173","Montaron","58250",1
22541,"58174","Montenoison","58700",1
22542,"58175","Mont-et-Marré","58110",1
22543,"58176","Montigny-aux-Amognes","58130",1
22544,"58177","Montigny-en-Morvan","58120",1
22545,"58178","Montigny-sur-Canne","58340",1
22546,"58179","Montreuillon","58800",1
22547,"58180","Montsauche-les-Settons","58230",1
22548,"58181","Moraches","58420",1
22549,"58182","Moulins-Engilbert","58290",1
22550,"58183","Mouron-sur-Yonne","58800",1
22551,"58184","Moussy","58700",1
22552,"58185","Moux-en-Morvan","58230",1
22553,"58186","Murlin","58700",1
22554,"58187","Myennes","58440",1
22555,"58188","Nannay","58350",1
22556,"58189","Narcy","58400",1
22557,"58190","Neuffontaines","58190",1
22558,"58191","Neuilly","58420",1
22559,"58192","Neuville-lès-Decize","58300",1
22560,"58193","Neuvy-sur-Loire","58450",1
22561,"58194","Nevers","58000",1
22562,"58195","La Nocle-Maulaix","58250",1
22563,"58196","Nolay","58700",1
22564,"58197","Nuars","58190",1
22565,"58198","Oisy","58500",1
22566,"58199","Onlay","58370",1
22567,"58200","Ouagne","58500",1
22568,"58201","Oudan","58210",1
22569,"58202","Ougny","58110",1
22570,"58203","Oulon","58700",1
22571,"58204","Vaux d'Amognes","58130",1
22572,"58205","Ouroux-en-Morvan","58230",1
22573,"58206","Parigny-la-Rose","58210",1
22574,"58207","Parigny-les-Vaux","58320",1
22575,"58208","Pazy","58800",1
22576,"58209","Perroy","58220",1
22577,"58210","Planchez","58230",1
22578,"58211","Poil","58170",1
22579,"58212","Poiseux","58130",1
22580,"58213","Pougny","58200",1
22581,"58214","Pougues-les-Eaux","58320",1
22582,"58215","Pouilly-sur-Loire","58150",1
22583,"58216","Pouques-Lormes","58140",1
22584,"58217","Pousseaux","58500",1
22585,"58218","Prémery","58700",1
22586,"58219","Préporché","58360",1
22587,"58220","Raveau","58400",1
22588,"58221","Rémilly","58250",1
22589,"58222","Rix","58500",1
22590,"58223","Rouy","58110",1
22591,"58224","Ruages","58190",1
22592,"58225","Saincaize-Meauce","58470",1
22593,"58226","Saint-Agnan","58230",1
22594,"58227","Saint-Amand-en-Puisaye","58310",1
22595,"58228","Saint-Andelain","58150",1
22596,"58229","Saint-André-en-Morvan","58140",1
